Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches),Olympic Year
Uruguay,URY,Men,1949,171.39543559999998,169.9555081,172.8077354,67.4785179527559,66.91161736220472,68.034541496063,1968
Uzbekistan,UZB,Men,1949,169.8691939,168.5415701,171.1558415,66.87763539370079,66.35494885826772,67.38418956692914,1968
Vanuatu,VUT,Men,1949,166.8425935,165.3610135,168.38144430000003,65.68606043307086,65.10276122047244,66.29190720472442,1968
Venezuela,VEN,Men,1949,167.9308164,166.4309698,169.43857069999999,66.1144946456693,65.52400385826772,66.70809870078739,1968
Viet Nam,VNM,Men,1949,162.0728821,161.4659234,162.70572819999998,63.80822129921259,63.56926118110236,64.0573733070866,1968
Yemen,YEM,Men,1949,163.94288500000002,162.2516857,165.65263190000002,64.54444291338584,63.87861641732283,65.21757161417324,1968
Zambia,ZMB,Men,1949,168.6974486,166.05411909999998,171.3918743,66.41631834645669,65.37563744094487,67.47711586614173,1968
Zimbabwe,ZWE,Men,1949,169.89199440000002,168.2612603,171.4399879,66.88661196850394,66.24459066929134,67.49605822834646,1968
Afghanistan,AFG,Men,1953,164.36061719999998,159.20187880000003,169.5947042,64.7089044094488,62.67790503937009,66.76956858267717,1972
Albania,ALB,Men,1953,171.7668696,169.8330762,173.6350811,67.62475181102363,66.86341582677166,68.3602681496063,1972
Algeria,DZA,Men,1953,171.3808737,170.12776409999998,172.6696178,67.47278492125984,66.97943468503937,67.98016448818898,1972
American Samoa,ASM,Men,1953,173.09794430000002,172.214798,173.9748385,68.14879696850394,67.80110157480316,68.4940309055118,1972
Andorra,AND,Men,1953,171.5476979,166.5545137,176.5410566,67.53846374015748,65.57264318897637,69.50435299212597,1972
Angola,AGO,Men,1953,168.9240682,163.67525859999998,174.1993114,66.50553866141732,64.43907818897637,68.58240606299212,1972
Antigua and Barbuda,ATG,Men,1953,170.83477140000002,165.8274374,175.8437367,67.25778401574804,65.28639267716535,69.2298175984252,1972
Argentina,ARG,Men,1953,171.32073480000003,169.7409767,172.8640737,67.44910818897638,66.82715618110237,68.05672192913386,1972
Armenia,ARM,Men,1953,170.70159089999999,168.8181853,172.60172649999998,67.20535074803149,66.46385248031497,67.95343562992126,1972
Australia,AUS,Men,1953,176.2719425,175.7762301,176.75244880000002,69.39840255905511,69.20324019685039,69.58757826771654,1972
Austria,AUT,Men,1953,176.14545230000002,174.64827769999997,177.6375113,69.34860326771654,68.75916444881888,69.93602807086614,1972
Azerbaijan,AZE,Men,1953,171.3766097,170.0281889,172.7395699,67.47110618110236,66.9402318503937,68.00770468503937,1972
Bahamas,BHS,Men,1953,170.858711,165.9729094,175.74129399999998,67.26720905511812,65.34366511811024,69.18948582677164,1972
Bahrain,BHR,Men,1953,166.8122457,165.2057138,168.46282,65.67411248031496,65.04161960629922,66.32394488188976,1972
Bangladesh,BGD,Men,1953,163.4124773,162.4511731,164.3742513,64.33562098425197,63.95715476377953,64.71427216535433,1972
Barbados,BRB,Men,1953,173.9201762,172.39652,175.47239040000002,68.47251031496063,67.87264566929134,69.08361826771655,1972
Belarus,BLR,Men,1953,174.86508080000002,169.8267849,179.92464840000002,68.84452,66.86093893700787,70.8364757480315,1972
Belgium,BEL,Men,1953,175.2076046,174.58300559999998,175.8229227,68.97937188976378,68.73346677165354,69.22162311023622,1972
Belize,BLZ,Men,1953,167.35886519999997,165.4412806,169.2685784,65.889317007874,65.13436244094488,66.6411725984252,1972
Benin,BEN,Men,1953,169.9917687,168.6048929,171.3870796,66.92589318897637,66.37987909448819,67.47522818897637,1972
Bermuda,BMU,Men,1953,170.8296986,165.9939325,175.7852929,67.2557868503937,65.35194192913386,69.20680822834646,1972
Bhutan,BTN,Men,1953,163.018201,161.5399407,164.5457266,64.1803940944882,63.59840185039369,64.78178212598425,1972
Bolivia,BOL,Men,1953,164.3922928,160.78257040000003,168.0872388,64.72137511811023,63.300224566929145,66.17607826771653,1972
Bosnia and Herzegovina,BIH,Men,1953,177.653925,176.0966847,179.22564309999998,69.94249015748031,69.32940342519684,70.56127681102362,1972
Botswana,BWA,Men,1953,171.3980936,170.0927479,172.7198503,67.47956440944883,66.96564877952756,67.99994106299212,1972
Brazil,BRA,Men,1953,169.27076630000002,168.5891335,169.9557163,66.64203397637796,66.37367460629922,66.91169933070866,1972
Brunei Darussalam,BRN,Men,1953,162.5583698,157.6414238,167.4761701,63.99935818897638,62.06355267716536,65.93550003937007,1972
Bulgaria,BGR,Men,1953,174.973224,170.0377268,179.94396819999997,68.88709606299211,66.94398692913386,70.84408196850393,1972
Burkina Faso,BFA,Men,1953,170.0454898,168.3181919,171.76646350000001,66.94704322834646,66.26700468503937,67.62459192913386,1972
Burundi,BDI,Men,1953,168.0421508,163.08843290000002,173.03637959999998,66.15832708661418,64.2080444488189,68.12455889763778,1972
Cabo Verde,CPV,Men,1953,171.682538,170.02469299999998,173.3310814,67.59155039370079,66.93885551181101,68.24058322834645,1972
Cambodia,KHM,Men,1953,161.5441831,159.9507041,163.136944,63.60007208661417,62.972718149606294,64.2271433070866,1972
Cameroon,CMR,Men,1953,170.5970429,169.18734719999998,172.0619614,67.16419011811023,66.6091918110236,67.74092968503938,1972
Canada,CAN,Men,1953,175.3014176,174.5453468,176.0635354,69.01630614173229,68.71864047244094,69.31635251968504,1972
Central African Republic,CAF,Men,1953,168.1724611,165.535026,170.8445705,66.2096303543307,65.17127007874015,67.26164192913386,1972
Chad,TCD,Men,1953,171.84190980000002,169.2922059,174.4767456,67.6542951968504,66.65047476377953,68.69163212598424,1972
Chile,CHL,Men,1953,168.3147946,167.385449,169.21972659999997,66.26566716535433,65.89978307086614,66.62193960629921,1972
China,CHN,Men,1953,167.72384430000002,167.35219719999998,168.1135991,66.03300956692914,65.88669181102361,66.18645633858267,1972
China (Hong Kong SAR),HKG,Men,1953,166.89668899999998,165.42411869999998,168.35387419999998,65.70735787401574,65.12760578740156,66.28105283464566,1972
Colombia,COL,Men,1953,166.53109550000002,165.7088077,167.40135990000002,65.56342342519686,65.23968807086614,65.90604720472442,1972
Comoros,COM,Men,1953,165.46172190000001,163.81765090000002,167.12519730000002,65.14241019685039,64.4951381496063,65.79732177165356,1972
Congo,COG,Men,1953,169.4571134,167.7691464,171.1751618,66.71539897637795,66.05084503937009,67.39179598425197,1972
Cook Islands,COK,Men,1953,173.6769362,172.10011699999998,175.2789551,68.37674653543307,67.75595157480315,69.00746263779527,1972
Costa Rica,CRI,Men,1953,167.8474852,166.9349002,168.76198109999999,66.08168708661417,65.7224016535433,66.44172484251968,1972
Cote d'Ivoire,CIV,Men,1953,169.2658156,168.0446747,170.4947446,66.64008488188976,66.15932074803149,67.12391519685039,1972
Croatia,HRV,Men,1953,176.2433934,174.94675049999998,177.5483001,69.3871627559055,68.87667342519684,69.9009055511811,1972
Cuba,CUB,Men,1953,169.59477180000002,168.2991254,170.88117680000002,66.7695951968504,66.25949818897638,67.27605385826773,1972
Cyprus,CYP,Men,1953,170.8680253,167.0477121,174.6816023,67.27087610236221,65.76681578740158,68.77228437007874,1972
Czech Republic,CZE,Men,1953,176.69569019999997,176.0152174,177.390005,69.56523236220471,69.29732968503937,69.83858464566929,1972
Denmark,DNK,Men,1953,177.88949499999998,177.5841166,178.20313159999998,70.03523425196849,69.91500653543306,70.15871322834644,1972
Djibouti,DJI,Men,1953,167.9913671,163.1313728,172.83547109999998,66.138333503937,64.22494992125985,68.04546106299212,1972
Dominica,DMA,Men,1953,173.5064147,171.6645268,175.2903499,68.30961208661417,67.58445937007875,69.01194877952756,1972
Dominican Republic,DOM,Men,1953,168.86027109999998,167.1396178,170.5912872,66.48042169291338,65.80299913385826,67.16192409448819,1972
DR Congo,COD,Men,1953,168.80911740000002,166.169069,171.4833198,66.4602824409449,65.42089330708662,67.51311803149606,1972
Ecuador,ECU,Men,1953,163.65731509999998,162.1364791,165.1428207,64.43201381889763,63.83325948818898,65.01685854330708,1972
Egypt,EGY,Men,1953,169.41746840000002,168.6466084,170.1951708,66.69979070866142,66.39630251968504,67.00597275590552,1972
El Salvador,SLV,Men,1953,167.25584369999999,164.6010574,169.91264630000003,65.84875736220472,64.80356590551182,66.89474263779529,1972
Equatorial Guinea,GNQ,Men,1953,168.946536,163.7635008,174.1391351,66.51438425196851,64.47381921259843,68.55871460629922,1972
Eritrea,ERI,Men,1953,169.21202419999997,168.0408055,170.3697686,66.61890716535432,66.15779744094489,67.07471204724409,1972
Estonia,EST,Men,1953,178.1048039,177.49049019999998,178.6950236,70.12000153543308,69.87814574803149,70.352371496063,1972
Ethiopia,ETH,Men,1953,168.1469017,166.73877819999998,169.58235269999997,66.19956759842519,65.64518826771653,66.76470578740157,1972
Fiji,FJI,Men,1953,173.2208689,172.2177976,174.1909256,68.19719248031495,67.80228251968504,68.57910456692913,1972
Finland,FIN,Men,1953,177.07076750000002,176.6196399,177.5266673,69.71290059055119,69.5352912992126,69.89238870078741,1972
France,FRA,Men,1953,174.45815980000003,173.6807833,175.2356243,68.68431488188978,68.37826114173228,68.99040326771654,1972
French Polynesia,PYF,Men,1953,173.80179819999998,172.23211840000002,175.3440024,68.42590480314959,67.80792062992127,69.03307181102362,1972
Gabon,GAB,Men,1953,169.589407,166.8857774,172.32457480000002,66.76748307086613,65.70306196850393,67.84432078740159,1972
Gambia,GMB,Men,1953,167.22452090000002,165.4434684,169.0778862,65.83642555118111,65.13522377952756,66.56609692913385,1972
Georgia,GEO,Men,1953,173.68815419999999,172.089578,175.2687104,68.38116307086614,67.75180236220471,69.00342929133858,1972
Germany,DEU,Men,1953,176.56845969999998,176.0978872,177.03980959999998,69.51514161417322,69.3298768503937,69.70071244094487,1972
Ghana,GHA,Men,1953,168.66582230000003,167.64350259999998,169.6672782,66.4038670472441,66.00137897637794,66.79814102362205,1972
Greece,GRC,Men,1953,173.0363216,171.6098048,174.4446635,68.12453606299214,67.56291527559056,68.67900137795274,1972
Greenland,GRL,Men,1953,168.0298539,166.4456659,169.6565101,66.15348578740158,65.52978972440944,66.79390161417322,1972
Grenada,GRD,Men,1953,173.887799,171.90292130000003,175.8307993,68.45976338582678,67.67831547244096,69.22472413385826,1972
Guatemala,GTM,Men,1953,162.9156101,160.7739504,165.0289856,64.14000397637795,63.296830866141725,64.97204157480314,1972
Guinea,GIN,Men,1953,170.0782749,167.6483482,172.5331289,66.95995074803149,66.00328669291338,67.9264287007874,1972
Guinea Bissau,GNB,Men,1953,169.553559,164.6783597,174.3932256,66.75336968503937,64.83399988188975,68.65875023622047,1972
Guyana,GUY,Men,1953,168.8604743,166.8375693,170.83893559999999,66.48050169291338,65.68408240157481,67.25942346456692,1972
Haiti,HTI,Men,1953,170.7697222,165.93866469999998,175.6561305,67.23217409448819,65.33018295275589,69.15595688976377,1972
Honduras,HND,Men,1953,167.06075159999997,164.3689093,169.7000627,65.77194944881889,64.71216901574803,66.81104830708661,1972
Hungary,HUN,Men,1953,174.2314158,173.34403769999997,175.1651842,68.59504559055118,68.24568413385826,68.96267094488189,1972
Iceland,ISL,Men,1953,180.3049085,179.1795528,181.3974785,70.9861844488189,70.54313102362205,71.41633011811024,1972
India,IND,Men,1953,163.7200457,163.2064757,164.2126043,64.4567109055118,64.25451799212598,64.65063161417324,1972
Indonesia,IDN,Men,1953,161.360918,160.6217886,162.1236687,63.52792047244095,63.23692464566929,63.82821602362205,1972
Iran,IRN,Men,1953,168.972342,168.47727869999997,169.4853965,66.52454409448819,66.32963728346455,66.72653405511811,1972
Iraq,IRQ,Men,1953,169.1083118,164.18502619999998,173.9160949,66.57807551181102,64.63977409448817,68.47090350393701,1972
Ireland,IRL,Men,1953,175.2020179,174.351374,176.06587,68.97717240157479,68.64227322834645,69.3172716535433,1972
Israel,ISR,Men,1953,172.30669450000002,171.34102990000002,173.25893180000003,67.8372812992126,67.45709838582678,68.21217787401575,1972
Italy,ITA,Men,1953,172.23832030000003,171.74461369999997,172.7346637,67.81036232283465,67.61598964566927,68.00577311023622,1972
Jamaica,JAM,Men,1953,172.7044429,171.51268069999998,173.9161619,67.99387515748032,67.52467744094487,68.47092988188976,1972
Japan,JPN,Men,1953,168.6977196,168.4003105,169.0055378,66.41642503937008,66.29933484251968,66.53761330708662,1972
Jordan,JOR,Men,1953,169.6718377,168.57108490000002,170.7303179,66.7999361023622,66.36656885826773,67.21666059055117,1972
Kazakhstan,KAZ,Men,1953,170.16321630000002,165.1133764,175.17555159999998,66.9933922440945,65.0052662992126,68.96675259842519,1972
Kenya,KEN,Men,1953,171.7264676,169.0116636,174.45090290000002,67.60884551181103,66.54002503937008,68.68145783464567,1972
Kiribati,KIR,Men,1953,168.8388536,167.6124168,170.0618027,66.4719896062992,65.98914047244095,66.95346562992125,1972
Kuwait,KWT,Men,1953,170.32622969999997,169.41233459999998,171.251069,67.05757074803148,66.69776952755905,67.42168070866141,1972
Kyrgyzstan,KGZ,Men,1953,168.71683810000002,166.9047448,170.54951819999997,66.42395200787402,65.7105294488189,67.1454796062992,1972
Lao PDR,LAO,Men,1953,159.6463409,158.1327965,161.1816347,62.85289011811024,62.257006496063,63.457336496062986,1972
Latvia,LVA,Men,1953,176.36435480000003,174.7935786,177.9070711,69.43478535433071,68.81636952755905,70.04215397637795,1972
Lebanon,LBN,Men,1953,171.3727613,169.77974619999998,172.9685693,67.46959106299212,66.84241976377952,68.09786192913386,1972
Lesotho,LSO,Men,1953,166.5633743,165.25851409999999,167.85491159999998,65.57613161417322,65.06240712598425,66.08461086614173,1972
Liberia,LBR,Men,1953,164.45519050000001,162.93407549999998,166.02504199999998,64.746137992126,64.14727381889763,65.36418976377952,1972
Libya,LBY,Men,1953,171.3429599,169.69836999999998,173.0021613,67.45785822834647,66.81038188976378,68.11108712598426,1972
Lithuania,LTU,Men,1953,175.8213447,174.98934580000002,176.6356689,69.2210018503937,68.89344322834647,69.54160192913386,1972
Luxembourg,LUX,Men,1953,175.79000359999998,174.1267555,177.4504383,69.20866283464566,68.55384074803149,69.86237728346457,1972
Macedonia (TFYR),MKD,Men,1953,175.0188534,170.0376433,179.7523183,68.9050603937008,66.94395405511811,70.7686292519685,1972
Madagascar,MDG,Men,1953,165.4139446,162.8013104,167.9858907,65.12360023622047,64.09500409448819,66.13617744094488,1972
Malawi,MWI,Men,1953,165.43754819999998,163.85900519999998,166.9726031,65.13289299212597,64.51141937007873,65.73724531496062,1972
Malaysia,MYS,Men,1953,165.1925541,164.5171514,165.8306579,65.03643862204724,64.77053204724409,65.28766059055118,1972
Maldives,MDV,Men,1953,161.8654784,160.20027040000002,163.5437608,63.7265662992126,63.07097259842521,64.3873074015748,1972
Mali,MLI,Men,1953,171.8707999,169.259995,174.572094,67.66566925196851,66.63779330708661,68.72917086614173,1972
Malta,MLT,Men,1953,168.18057119999997,166.1627984,170.224533,66.21282330708661,65.41842456692913,67.01753267716536,1972
Marshall Islands,MHL,Men,1953,165.9560514,164.27758359999999,167.6135754,65.33702811023622,64.67621401574803,65.98959661417322,1972
Mauritania,MRT,Men,1953,168.7675744,166.14790449999998,171.4038638,66.44392692913385,65.41256082677164,67.48183614173229,1972
Mauritius,MUS,Men,1953,167.4356696,166.61953569999997,168.2583487,65.91955496062992,65.5982424015748,66.24344437007873,1972
Mexico,MEX,Men,1953,165.721168,165.14055190000002,166.3022201,65.24455433070867,65.01596531496064,65.473315,1972
Micronesia (Federated States of),FSM,Men,1953,168.30641509999998,166.99673230000002,169.6012276,66.26236814960629,65.746745,66.7721368503937,1972
Moldova,MDA,Men,1953,171.46832780000003,169.8411677,173.1426395,67.50721566929134,66.86660145669292,68.166393503937,1972
Mongolia,MNG,Men,1953,166.4967562,165.5033091,167.4757629,65.54990401574803,65.15878311023621,65.93533972440945,1972
Montenegro,MNE,Men,1953,174.9864097,169.9503442,179.8904691,68.89228728346457,66.90958433070865,70.82301933070866,1972
Morocco,MAR,Men,1953,169.05353430000002,164.3768207,173.71105880000002,66.55650956692914,64.71528374015747,68.39018062992126,1972
Mozambique,MOZ,Men,1953,165.7109465,164.0451345,167.3308486,65.24053011811024,64.58469862204724,65.87828685039369,1972
Myanmar,MMR,Men,1953,163.430229,162.2035492,164.6614342,64.34260984251968,63.85966503937008,64.8273362992126,1972
Namibia,NAM,Men,1953,169.89775790000002,168.4806958,171.37487219999997,66.88888106299213,66.3309825984252,67.47042212598424,1972
Nauru,NRU,Men,1953,167.8391189,167.0720504,168.58308530000002,66.07839326771654,65.77639779527559,66.37129342519685,1972
Nepal,NPL,Men,1953,161.11605219999998,160.0225656,162.2428495,63.43151661417322,63.00101007874016,63.8751375984252,1972
Netherlands,NLD,Men,1953,179.8443825,179.0756391,180.6277728,70.804875,70.50222011811023,71.11329637795275,1972
New Zealand,NZL,Men,1953,175.890659,175.28028830000002,176.5121888,69.24829094488189,69.00798751968505,69.49298771653542,1972
Nicaragua,NIC,Men,1953,166.3736466,163.7071947,169.0221632,65.50143566929134,64.45165145669291,66.54415874015747,1972
Niger,NER,Men,1953,171.0788302,169.44251459999998,172.7535975,67.35387015748032,66.70965141732283,68.01322736220473,1972
Nigeria,NGA,Men,1953,167.504779,166.3024382,168.68459030000002,65.94676338582677,65.47340086614173,66.41125602362206,1972
Niue,NIU,Men,1953,172.9547144,171.3082197,174.6192027,68.09240724409449,67.44418098425197,68.7477175984252,1972
North Korea,PRK,Men,1953,167.0470215,161.5664863,172.5033779,65.76654389763779,63.60885287401575,67.91471570866142,1972
Norway,NOR,Men,1953,178.1998725,177.745689,178.6440781,70.15743011811024,69.97861771653542,70.33231421259842,1972
Occupied Palestinian Territory,PSE,Men,1953,170.581923,169.5173468,171.61684630000002,67.1582374015748,66.73911291338582,67.56568751968504,1972
Oman,OMN,Men,1953,165.5664049,163.89348619999998,167.1983413,65.18362397637796,64.52499456692912,65.82611862204725,1972
Pakistan,PAK,Men,1953,167.4098853,166.29724330000002,168.4797983,65.90940366141733,65.47135562992126,66.3306292519685,1972
