Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Olympic Year,Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches)
Belgium,BEL,Women,1940,161.2179628,160.5673571,161.8812092,1960,63.471638897637796,63.21549492125985,63.732759527559054
Belize,BLZ,Women,1940,153.9897709,152.1004137,155.88558380000003,1960,60.62589405511811,59.88205263779527,61.37227708661418
Benin,BEN,Women,1940,158.49667040000003,157.32351830000002,159.6267436,1960,62.400263937007885,61.93839303149607,62.84517464566929
Bermuda,BMU,Women,1940,158.4362305,153.8684809,163.0382174,1960,62.3764687007874,60.57814208661418,64.18827456692914
Bhutan,BTN,Women,1940,152.4678012,150.8678022,154.07716010000001,1960,60.02669338582677,59.39677251968504,60.66029925196851
Bolivia,BOL,Women,1940,150.18665080000002,148.82821859999999,151.568998,1960,59.12860267716536,58.59378685039369,59.672833858267715
Bosnia and Herzegovina,BIH,Women,1940,163.91766769999998,162.2519888,165.59894409999998,1960,64.53451484251967,63.878735748031495,65.19643468503936
Botswana,BWA,Women,1940,160.74158740000001,159.2546084,162.2318467,1960,63.28408952755906,62.69866472440945,63.87080578740158
Brazil,BRA,Women,1940,155.64571899999999,154.9982593,156.2748416,1960,61.27784212598424,61.02293673228346,61.52552818897638
Brunei Darussalam,BRN,Women,1940,151.0195726,146.48774939999998,155.6781044,1960,59.45652464566929,57.67234228346456,61.29059228346456
Bulgaria,BGR,Women,1940,160.8589245,156.165109,165.4198933,1960,63.33028523622047,61.48232637795275,65.12594224409449
Burkina Faso,BFA,Women,1940,160.9089446,159.6502161,162.18901499999998,1960,63.34997818897638,62.85441578740157,63.85394291338582
Burundi,BDI,Women,1940,155.82611980000001,153.46330880000002,158.1283355,1960,61.34886606299213,60.41862551181103,62.25525019685039
Cabo Verde,CPV,Women,1940,159.440404,157.6262823,161.2507877,1960,62.7718125984252,62.05759145669292,63.48456208661417
Cambodia,KHM,Women,1940,151.8075879,150.4879558,153.1383705,1960,59.76676688976377,59.24722669291339,60.290697047244095
Cameroon,CMR,Women,1940,159.15742769999997,158.2071333,160.099184,1960,62.6604046062992,62.28627295275591,63.03117480314961
Canada,CAN,Women,1940,161.6982633,160.89410980000002,162.4925681,1960,63.66073358267717,63.34413771653544,63.973452007874016
Central African Republic,CAF,Women,1940,157.25329580000002,155.51182749999998,158.9959114,1960,61.91074637795276,61.22512893700787,62.59681551181103
Chad,TCD,Women,1940,161.8818504,160.3414008,163.47578269999997,1960,63.73301196850393,63.12653574803149,64.36054437007873
Chile,CHL,Women,1940,153.7854058,152.84965630000002,154.7171495,1960,60.54543535433071,60.17703003937009,60.91226358267717
China,CHN,Women,1940,155.65688169999999,155.2093321,156.1052493,1960,61.28223688976377,61.106036259842526,61.45875956692913
China (Hong Kong SAR),HKG,Women,1940,153.75432890000002,152.3538509,155.113875,1960,60.53320035433072,59.98183106299212,61.06845472440945
Colombia,COL,Women,1940,152.2870264,151.41679019999998,153.1492813,1960,59.95552220472441,59.61290952755905,60.29499263779528
Comoros,COM,Women,1940,154.9229783,153.4890809,156.4385877,1960,60.99329854330709,60.42877200787402,61.58999515748032
Congo,COG,Women,1940,157.65502869999997,156.68095280000003,158.65200080000002,1960,62.06890893700786,61.68541448818899,62.461417637795286
Cook Islands,COK,Women,1940,161.92127230000003,160.1770951,163.6700056,1960,63.74853240157481,63.06184846456693,64.43701007874016
Costa Rica,CRI,Women,1940,153.45497959999997,152.6160262,154.2970764,1960,60.41534629921259,60.085049685039365,60.74688047244095
Cote d'Ivoire,CIV,Women,1940,158.4698519,157.29910669999998,159.6442641,1960,62.389705472440944,61.92878216535432,62.85207248031495
Croatia,HRV,Women,1940,161.4552955,160.06787219999998,162.7974586,1960,63.56507696850394,63.01884732283464,64.09348763779528
Cuba,CUB,Women,1940,156.95200830000002,155.69130269999997,158.2357419,1960,61.79212925196851,61.29578846456692,62.29753618110236
Cyprus,CYP,Women,1940,157.6384738,153.8239481,161.48011699999998,1960,62.06239125984253,60.56060948818897,63.574849212598416
Czech Republic,CZE,Women,1940,162.0429697,161.3157253,162.7453528,1960,63.79644476377952,63.51012807086614,64.07297354330709
Denmark,DNK,Women,1940,164.5437094,163.5875892,165.49125049999998,1960,64.78098795275591,64.40456267716536,65.15403562992125
Djibouti,DJI,Women,1940,156.4999069,151.934457,161.20344519999998,1960,61.614136574803155,59.81671535433071,63.465923307086605
Dominica,DMA,Women,1940,160.9447286,158.9875853,162.8966358,1960,63.36406637795275,62.59353751968504,64.13253377952756
Dominican Republic,DOM,Women,1940,155.8139229,154.4011366,157.2312685,1960,61.34406413385827,60.78784905511811,61.90207421259842
DR Congo,COD,Women,1940,156.62550380000002,155.14079089999998,158.0571747,1960,61.66358417322835,61.07905153543307,62.22723413385826
Ecuador,ECU,Women,1940,150.3445595,148.6071224,152.1542352,1960,59.190771456692914,58.506741102362206,59.90324220472441
Egypt,EGY,Women,1940,156.83400480000003,156.1359407,157.5305342,1960,61.745671181102374,61.47084279527559,62.01989535433071
El Salvador,SLV,Women,1940,150.2405035,148.7951983,151.71440869999998,1960,59.14980452755905,58.58078673228347,59.73008216535432
Equatorial Guinea,GNQ,Women,1940,157.51322150000001,152.5467811,162.45328569999998,1960,62.01307933070866,60.05778783464567,63.957986496062986
Eritrea,ERI,Women,1940,156.92661189999998,155.6382658,158.1930332,1960,61.782130669291334,61.27490779527559,62.28072173228347
Estonia,EST,Women,1940,163.4918467,162.8545909,164.1418187,1960,64.36686877952755,64.11598066929135,64.62276326771654
Ethiopia,ETH,Women,1940,156.3172957,154.9967061,157.6434366,1960,61.542242401574796,61.022325236220475,62.06434511811024
Fiji,FJI,Women,1940,159.8050281,158.62942080000002,160.98119930000001,1960,62.91536539370078,62.45252787401576,63.37842492125985
Finland,FIN,Women,1940,162.17236819999997,161.628538,162.6926248,1960,63.84738905511809,63.63328267716535,64.05221448818898
France,FRA,Women,1940,160.65779560000001,159.841523,161.46600080000002,1960,63.25110062992126,62.92973346456693,63.56929165354331
French Polynesia,PYF,Women,1940,161.5567229,159.7056995,163.3777656,1960,63.60500901574804,62.87625964566929,64.32195496062992
Gabon,GAB,Women,1940,157.8800044,156.231702,159.50707350000002,1960,62.15748204724409,61.508544094488194,62.79806043307087
Gambia,GMB,Women,1940,160.25664740000002,158.41637930000002,162.1268667,1960,63.09316826771654,62.36865326771654,63.82947507874015
Georgia,GEO,Women,1940,160.6184655,158.7812735,162.4461884,1960,63.23561633858268,62.5123124015748,63.95519228346457
Germany,DEU,Women,1940,162.8000438,162.25635119999998,163.3253459,1960,64.09450543307086,63.88045322834645,64.30131728346457
Ghana,GHA,Women,1940,158.11103400000002,157.2315466,158.9671661,1960,62.248438582677174,61.902183700787404,62.585498464566925
Greece,GRC,Women,1940,157.8813472,156.4849832,159.2773691,1960,62.158010708661415,61.6082611023622,62.70762562992125
Greenland,GRL,Women,1940,154.4278386,152.8224759,156.0501296,1960,60.79836165354331,60.16632909448819,61.43705889763779
Grenada,GRD,Women,1940,161.9402214,159.9310889,163.9717437,1960,63.75599267716536,62.964995629921255,64.5558046062992
Guatemala,GTM,Women,1940,147.4999884,146.23713519999998,148.7516344,1960,58.07086157480315,57.573675275590546,58.56363559055118
Guinea,GIN,Women,1940,158.2691027,156.7491786,159.7129541,1960,62.3106703543307,61.71227503937008,62.87911578740157
Guinea Bissau,GNB,Women,1940,157.1302034,154.8312535,159.3784808,1960,61.862284803149606,60.95718641732284,62.747433385826774
Guyana,GUY,Women,1940,156.2868222,153.93713,158.7023554,1960,61.530244960629915,60.60516929133858,62.48124228346456
Haiti,HTI,Women,1940,157.51808400000002,156.1062918,158.9444804,1960,62.01499370078741,61.45917,62.576567086614176
Honduras,HND,Women,1940,151.8591609,150.5739632,153.1497741,1960,59.78707122047244,59.28108787401575,60.295186653543304
Hungary,HUN,Women,1940,160.62531859999999,159.6769759,161.55960890000003,1960,63.23831440944881,62.864951141732284,63.606145236220485
Iceland,ISL,Women,1940,166.3565562,165.2083599,167.48337790000002,1960,65.49470716535433,65.04266137795275,65.93833775590552
India,IND,Women,1940,150.79471189999998,150.2387071,151.35963969999997,1960,59.367996811023616,59.14909728346456,59.59040933070865
Indonesia,IDN,Women,1940,149.03638069999997,148.2593919,149.8219454,1960,58.67574043307085,58.36983933070866,58.985017874015746
Iran,IRN,Women,1940,154.3797121,153.79891899999998,154.9744019,1960,60.779414212598425,60.55075551181102,61.01354405511811
Iraq,IRQ,Women,1940,155.7829073,151.17357040000002,160.2743634,1960,61.33185326771654,59.51715370078741,63.10014307086614
Ireland,IRL,Women,1940,160.6814612,159.8309054,161.50830630000002,1960,63.26041779527559,62.925553307086616,63.58594736220473
Israel,ISR,Women,1940,157.98650680000003,157.09890719999999,158.8462462,1960,62.19941212598426,61.84996346456692,62.53789220472441
Italy,ITA,Women,1940,158.17003190000003,157.6276212,158.7061303,1960,62.27166610236221,62.05811858267716,62.48272846456693
Jamaica,JAM,Women,1940,160.60275180000002,159.4099725,161.78663630000003,1960,63.22942984251969,62.75983169291339,63.695526102362216
Japan,JPN,Women,1940,153.29972890000002,152.9423159,153.658081,1960,60.35422397637796,60.2135101968504,60.49530748031496
Jordan,JOR,Women,1940,155.9317398,155.05411740000002,156.81062450000002,1960,61.39044874015748,61.04492811023623,61.73646633858268
Kazakhstan,KAZ,Women,1940,157.82655400000002,156.269747,159.4043375,1960,62.13643858267717,61.52352244094488,62.75761318897638
Kenya,KEN,Women,1940,159.55985180000002,158.3126522,160.8034916,1960,62.81883929133859,62.327815826771655,63.30846125984252
Kiribati,KIR,Women,1940,158.43106980000002,157.15420590000002,159.75024140000002,1960,62.374436929133864,61.87173460629922,62.89379582677166
Kuwait,KWT,Women,1940,156.3393816,155.2647196,157.42773400000002,1960,61.55093763779527,61.127842362204724,61.979422834645675
Kyrgyzstan,KGZ,Women,1940,156.7954044,155.210452,158.32278290000002,1960,61.730474173228345,61.106477165354335,62.33180429133859
Lao PDR,LAO,Women,1940,150.10171069999998,148.4979135,151.6915721,1960,59.09516169291338,58.46374547244095,59.72109137795275
Latvia,LVA,Women,1940,162.96469950000002,161.3626227,164.59910259999998,1960,64.15933051181104,63.52859161417323,64.80279629921259
Lebanon,LBN,Women,1940,155.6757352,153.9996267,157.3686314,1960,61.28965952755905,60.62977429133858,61.956154094488184
Lesotho,LSO,Women,1940,157.4968266,155.83937509999998,159.1566304,1960,62.006624645669284,61.35408468503936,62.66009070866142
Liberia,LBR,Women,1940,155.99241940000002,154.28171509999999,157.7567476,1960,61.4143383464567,60.74083271653543,62.1089557480315
Libya,LBY,Women,1940,156.5042091,154.6524102,158.3855979,1960,61.615830354330704,60.88677566929133,62.356534606299206
Lithuania,LTU,Women,1940,161.75014230000002,160.8348225,162.6664851,1960,63.68115838582678,63.32079625984252,64.04192326771653
Luxembourg,LUX,Women,1940,161.8775223,160.0356404,163.7043622,1960,63.731307992125984,63.006157637795276,64.4505362992126
Macedonia (TFYR),MKD,Women,1940,158.1600446,155.79602549999998,160.5056866,1960,62.26773409448818,61.33701791338582,63.191215196850386
Madagascar,MDG,Women,1940,154.3776325,153.0432375,155.62511519999998,1960,60.77859547244095,60.25324311023622,61.269730393700776
Malawi,MWI,Women,1940,155.9918543,154.8203975,157.1641411,1960,61.41411586614173,60.95291240157481,61.875646102362204
Malaysia,MYS,Women,1940,152.4009416,151.69929340000002,153.1264147,1960,60.00037070866142,59.72413125984252,60.28599003937008
Maldives,MDV,Women,1940,148.8425211,147.07488590000003,150.54196330000002,1960,58.59941775590551,57.90349838582678,59.26848948818898
Mali,MLI,Women,1940,160.8336753,159.5175817,162.1459899,1960,63.320344606299216,62.80219751968504,63.83700389763779
Malta,MLT,Women,1940,154.9499948,152.97081809999997,156.92018810000002,1960,61.00393496062993,60.22473153543306,61.77960161417324
Marshall Islands,MHL,Women,1940,153.5438711,151.8255275,155.2393607,1960,60.4503429527559,59.773829724409445,61.11785854330708
Mauritania,MRT,Women,1940,159.5388721,156.90020959999998,162.13127649999998,1960,62.81057956692913,61.77173606299212,63.83121122047243
Mauritius,MUS,Women,1940,152.3153393,151.43929709999998,153.17659469999998,1960,59.96666901574803,59.621770511811015,60.305745944881885
Mexico,MEX,Women,1940,151.9502186,151.3730804,152.5447843,1960,59.822920708661414,59.595700944881884,60.05700169291339
Micronesia (Federated States of),FSM,Women,1940,157.4993882,156.0154925,158.985815,1960,62.0076331496063,61.42342224409448,62.592840551181105
Moldova,MDA,Women,1940,159.3784006,157.7572476,160.9625704,1960,62.747401811023614,62.1091525984252,63.37109070866142
Mongolia,MNG,Women,1940,154.48411230000002,153.1702092,155.7921933,1960,60.820516653543315,60.30323196850393,61.335509173228346
Montenegro,MNE,Women,1940,160.8683039,156.33722769999997,165.48450569999997,1960,63.33397791338582,61.55008964566928,65.15138019685038
Morocco,MAR,Women,1940,156.7243436,155.23951630000002,158.2442756,1960,61.70249748031496,61.11791980314961,62.300895905511815
Mozambique,MOZ,Women,1940,155.5736258,154.20983169999997,156.9504611,1960,61.24945897637795,60.71253216535432,61.79152011811024
Myanmar,MMR,Women,1940,151.54099069999998,150.1776591,152.8600012,1960,59.66180736220472,59.125062637795274,60.18110283464567
Namibia,NAM,Women,1940,160.8649268,159.75870680000003,161.9545116,1960,63.33264834645669,62.897128661417334,63.76161874015747
Nauru,NRU,Women,1940,156.2332426,155.4163623,157.05297009999998,1960,61.509150629921265,61.187544212598425,61.831877992125975
Nepal,NPL,Women,1940,149.7471358,148.8729503,150.6158628,1960,58.95556527559055,58.611397755905514,59.29758377952756
Netherlands,NLD,Women,1940,165.19781840000002,164.44047700000002,165.98044040000002,1960,65.03851118110236,64.74034527559056,65.34663007874016
New Zealand,NZL,Women,1940,161.83693180000003,161.1944586,162.4854044,1960,63.71532748031497,63.46238527559055,63.9706316535433
Nicaragua,NIC,Women,1940,153.03288759999998,151.82442340000003,154.26753459999998,1960,60.249168346456685,59.77339503937009,60.73524984251967
Niger,NER,Women,1940,160.8302845,159.60003700000001,162.0342568,1960,63.31900964566929,62.83466023622048,63.79301448818898
Nigeria,NGA,Women,1940,156.9680698,156.0074486,157.930211,1960,61.79845267716535,61.420255354330706,62.17724842519686
Niue,NIU,Women,1940,158.977646,157.323222,160.5972183,1960,62.58962440944882,61.93827637795275,63.227251299212604
North Korea,PRK,Women,1940,154.74426359999998,149.67892519999998,159.9175864,1960,60.92293842519684,58.928710708661406,62.95967968503937
Norway,NOR,Women,1940,164.529539,164.0787742,164.99769730000003,1960,64.7754090551181,64.59794259842519,64.9597233464567
Occupied Palestinian Territory,PSE,Women,1940,156.992366,155.86256909999997,158.12266409999998,1960,61.80801811023622,61.36321618110235,62.253017362204716
Oman,OMN,Women,1940,153.5293746,151.81130819999998,155.2021982,1960,60.444635669291344,59.768231574803146,61.10322763779527
Pakistan,PAK,Women,1940,155.3420357,154.2787163,156.35422769999997,1960,61.15828177165354,60.73965208661418,61.5567825590551
Palau,PLW,Women,1940,156.94380780000003,154.9637649,158.845624,1960,61.78890070866143,61.00935625984252,62.53764724409448
Panama,PAN,Women,1940,153.4053534,150.940637,155.88173659999998,1960,60.39580842519685,59.42544763779528,61.37076244094487
Papua New Guinea,PNG,Women,1940,154.8128226,153.180835,156.4774237,1960,60.94993015748032,60.30741535433071,61.605284921259845
Paraguay,PRY,Women,1940,155.7709858,150.76395290000002,160.6184286,1960,61.32715976377953,59.355886968503945,63.23560181102361
Peru,PER,Women,1940,149.6151257,148.92648119999998,150.312104,1960,58.903592795275586,58.63247291338582,59.177993700787404
Philippines,PHL,Women,1940,150.89363730000002,150.17032619999998,151.66470680000003,1960,59.406943818897645,59.12217566929133,59.71051448818899
Poland,POL,Women,1940,159.9390908,159.2428695,160.61840969999997,1960,62.96814598425197,62.69404311023622,63.23559437007873
Portugal,PRT,Women,1940,157.5353461,156.4661863,158.6207696,1960,62.0217898031496,61.600860748031494,62.449121889763774
Puerto Rico,PRI,Women,1940,156.15512890000002,155.004865,157.3208706,1960,61.478397204724416,61.0255374015748,61.93735062992126
Qatar,QAT,Women,1940,156.59490580000002,155.098421,158.1216801,1960,61.651537716535444,61.062370472440946,62.25262996062992
Romania,ROU,Women,1940,159.3144634,156.9015906,161.6332507,1960,62.722229685039366,61.77227976377952,63.635138070866134
Russian Federation,RUS,Women,1940,160.2846491,159.8078927,160.76206580000002,1960,63.104192559055114,62.916493188976375,63.29215188976379
Rwanda,RWA,Women,1940,157.2963017,155.902991,158.7220221,1960,61.927677834645664,61.379130314960626,62.48898507874016
Saint Kitts and Nevis,KNA,Women,1940,160.8074061,158.192649,163.4213155,1960,63.310002401574806,62.28057047244094,64.33910059055118
Saint Lucia,LCA,Women,1940,161.8756083,159.7509625,164.05114519999998,1960,63.7305544488189,62.89407972440945,64.58706503937007
Saint Vincent and the Grenadines,VCT,Women,1940,158.44512419999998,153.6697391,163.0246655,1960,62.37997015748031,60.49989728346456,64.18293917322835
Samoa,WSM,Women,1940,159.7863334,158.9510893,160.6294665,1960,62.90800527559055,62.579169015748036,63.23994744094488
Sao Tome and Principe,STP,Women,1940,157.5450138,155.782496,159.2801395,1960,62.025595984251964,61.33169133858268,62.708716338582676
Saudi Arabia,SAU,Women,1940,154.7264044,153.7895035,155.6742365,1960,60.91590724409449,60.54704862204724,61.28906948818898
Senegal,SEN,Women,1940,161.5533851,160.0852695,163.03921269999998,1960,63.603694921259844,63.02569665354331,64.18866641732282
Serbia,SRB,Women,1940,161.62935080000003,160.7884081,162.50376409999998,1960,63.633602677165364,63.30252287401574,63.977859881889756
